Date,tide,wind,atmosphericpressure,temperaturaair,temperaturaacqua,rainfall,radiation,humidity,waterlevel1hourago,water level,number,datetime
2023/1/1 00:00,0.21,1.4,1030.7,9.3,9.8,18.8,93.0,95.0,0.12,0.15,69190,2023-01-01 00:00:00
2023/1/1 01:00,0.28,1.1,1030.4,9.3,9.9,18.8,93.0,95.0,0.15,0.21,69191,2023-01-01 01:00:00
2023/1/1 02:00,0.37,1.6,1030.1,9.3,10.0,18.8,84.0,95.0,0.21,0.31,69192,2023-01-01 02:00:00
2023/1/1 03:00,0.46,2.6,1030.1,9.3,10.1,18.8,22.3,96.0,0.31,0.41,69193,2023-01-01 03:00:00
2023/1/1 04:00,0.55,2.4,1030.0,9.3,10.1,18.8,22.3,96.0,0.41,0.5,69194,2023-01-01 04:00:00
2023/1/1 05:00,0.58,1.6,1029.8,9.3,9.9,18.8,84.0,95.0,0.5,0.57,69195,2023-01-01 05:00:00
2023/1/1 06:00,0.6,1.8,1029.6,9.4,9.7,18.8,62.0,95.0,0.57,0.6,69196,2023-01-01 06:00:00
2023/1/1 07:00,0.55,1.9,1029.7,9.3,9.7,18.8,29.0,96.0,0.6,0.6,69197,2023-01-01 07:00:00
2023/1/1 08:00,0.43,2.4,1030.0,9.3,10.0,18.8,6.0,96.0,0.6,0.53,69198,2023-01-01 08:00:00
2023/1/1 09:00,0.3,1.5,1030.1,9.5,10.2,18.8,48.0,95.0,0.53,0.39,69199,2023-01-01 09:00:00
2023/1/1 10:00,0.19,0.8,1030.5,9.8,10.1,18.8,106.0,95.0,0.39,0.26,69200,2023-01-01 10:00:00
2023/1/1 11:00,0.04,1.1,1030.3,9.8,9.9,18.8,125.0,95.0,0.26,0.12,69201,2023-01-01 11:00:00
2023/1/1 12:00,-0.06,1.3,1030.0,9.8,9.9,18.8,175.0,94.0,0.12,0.0,69202,2023-01-01 12:00:00
2023/1/1 13:00,-0.09,1.3,1029.4,9.7,10.0,18.8,79.0,95.0,0.0,-0.09,69203,2023-01-01 13:00:00
2023/1/1 14:00,-0.08,1.4,1029.0,9.8,10.1,18.8,92.0,95.0,-0.09,-0.13,69204,2023-01-01 14:00:00
2023/1/1 15:00,-0.03,2.3,1029.0,9.7,10.1,18.8,50.0,95.0,-0.13,-0.1,69205,2023-01-01 15:00:00
2023/1/1 16:00,0.06,0.9,1029.3,9.7,10.0,18.8,12.0,95.0,-0.1,-0.03,69206,2023-01-01 16:00:00
2023/1/1 17:00,0.15,0.8,1029.4,9.8,10.0,18.8,61.0,95.0,-0.03,0.08,69207,2023-01-01 17:00:00
2023/1/1 18:00,0.21,0.4,1029.5,9.7,10.0,18.8,72.0,95.0,0.08,0.18,69208,2023-01-01 18:00:00
2023/1/1 19:00,0.26,0.8,1029.7,9.6,10.1,18.8,72.0,96.0,0.18,0.25,69209,2023-01-01 19:00:00
2023/1/1 20:00,0.27,2.2,1029.9,9.6,10.1,18.8,34.7,95.0,0.25,0.28,69210,2023-01-01 20:00:00
2023/1/1 21:00,0.26,2.0,1029.9,9.8,10.1,18.8,37.7,96.0,0.28,0.28,69211,2023-01-01 21:00:00
2023/1/1 22:00,0.25,2.1,1030.1,10.2,10.0,18.8,116.0,94.0,0.28,0.26,69212,2023-01-01 22:00:00
2023/1/1 23:00,0.2,1.2,1030.2,10.4,10.2,18.8,106.0,92.0,0.26,0.21,69213,2023-01-01 23:00:00
2023/1/2 00:00,0.2,1.7,1030.0,10.1,10.2,18.8,102.3,93.0,0.21,0.17,69214,2023-01-02 00:00:00
2023/1/2 01:00,0.22,1.9,1029.6,9.8,10.2,18.8,102.3,94.0,0.17,0.17,69215,2023-01-02 01:00:00
2023/1/2 02:00,0.28,0.8,1029.2,9.7,9.9,18.8,61.0,95.0,0.17,0.21,69216,2023-01-02 02:00:00
2023/1/2 03:00,0.37,1.1,1029.2,9.6,9.5,18.8,61.0,95.0,0.21,0.3,69217,2023-01-02 03:00:00
2023/1/2 04:00,0.46,2.3,1028.9,9.5,9.7,18.8,38.3,96.0,0.3,0.4,69218,2023-01-02 04:00:00
2023/1/2 05:00,0.52,2.9,1028.6,9.2,9.7,18.8,29.3,96.0,0.4,0.49,69219,2023-01-02 05:00:00
2023/1/2 06:00,0.55,3.3,1028.8,9.2,9.7,18.8,44.7,95.0,0.49,0.55,69220,2023-01-02 06:00:00
2023/1/2 07:00,0.54,3.6,1029.0,8.7,9.9,18.8,20.0,96.0,0.55,0.57,69221,2023-01-02 07:00:00
2023/1/2 08:00,0.49,2.8,1029.4,8.5,9.8,18.8,0.0,97.0,0.57,0.54,69222,2023-01-02 08:00:00
2023/1/2 09:00,0.37,1.9,1029.8,8.7,9.8,18.8,22.0,97.0,0.54,0.45,69223,2023-01-02 09:00:00
2023/1/2 10:00,0.22,2.2,1029.9,8.7,9.7,18.8,39.0,97.0,0.45,0.32,69224,2023-01-02 10:00:00
2023/1/2 11:00,0.09,2.6,1030.0,8.8,10.0,18.8,49.0,97.0,0.32,0.18,69225,2023-01-02 11:00:00
2023/1/2 12:00,-0.04,2.4,1029.3,8.7,10.1,18.8,59.0,96.0,0.18,0.03,69226,2023-01-02 12:00:00
2023/1/2 13:00,-0.15,2.5,1028.7,8.7,10.2,18.8,50.0,97.0,0.03,-0.09,69227,2023-01-02 13:00:00
2023/1/2 14:00,-0.18,2.6,1028.2,8.7,10.1,18.8,49.0,97.0,-0.09,-0.18,69228,2023-01-02 14:00:00
2023/1/2 15:00,-0.15,2.4,1028.0,8.5,10.1,18.8,33.0,97.0,-0.18,-0.21,69229,2023-01-02 15:00:00
2023/1/2 16:00,-0.07,1.5,1028.1,8.6,10.0,18.8,7.0,97.0,-0.21,-0.16,69230,2023-01-02 16:00:00
2023/1/2 17:00,0.05,1.3,1028.2,8.5,10.0,18.8,29.7,97.0,-0.16,-0.05,69231,2023-01-02 17:00:00
2023/1/2 18:00,0.19,1.6,1028.3,8.6,10.1,18.8,6.3,98.0,-0.05,0.1,69232,2023-01-02 18:00:00
2023/1/2 19:00,0.3,1.7,1028.4,8.7,10.1,18.8,6.3,98.0,0.1,0.23,69233,2023-01-02 19:00:00
2023/1/2 20:00,0.35,1.6,1028.4,8.8,10.4,18.8,10.0,98.0,0.23,0.32,69234,2023-01-02 20:00:00
2023/1/2 21:00,0.35,1.1,1028.4,9.0,10.3,18.8,27.7,98.0,0.32,0.37,69235,2023-01-02 21:00:00
2023/1/2 22:00,0.31,1.3,1028.3,8.9,10.3,18.8,27.7,98.0,0.37,0.35,69236,2023-01-02 22:00:00
2023/1/2 23:00,0.26,1.2,1028.2,8.9,10.3,18.8,27.7,98.0,0.35,0.29,69237,2023-01-02 23:00:00
2023/1/3 00:00,0.22,0.4,1028.2,9.0,10.4,18.8,27.7,98.0,0.29,0.22,69238,2023-01-03 00:00:00
2023/1/3 01:00,0.2,1.2,1028.3,9.2,10.3,18.8,27.7,98.0,0.22,0.17,69239,2023-01-03 01:00:00
2023/1/3 02:00,0.23,0.5,1028.2,9.3,10.3,18.8,27.7,98.0,0.17,0.17,69240,2023-01-03 02:00:00
2023/1/3 03:00,0.29,1.2,1028.1,9.3,10.3,18.8,27.7,98.0,0.17,0.22,69241,2023-01-03 03:00:00
2023/1/3 04:00,0.39,1.1,1027.8,9.4,10.4,18.8,27.7,98.0,0.22,0.31,69242,2023-01-03 04:00:00
2023/1/3 05:00,0.47,0.6,1027.8,9.4,10.4,18.8,27.7,98.0,0.31,0.41,69243,2023-01-03 05:00:00
2023/1/3 06:00,0.55,0.4,1027.9,9.5,10.2,18.8,27.7,98.0,0.41,0.5,69244,2023-01-03 06:00:00
2023/1/3 07:00,0.57,1.4,1028.0,9.5,10.2,18.8,27.7,99.0,0.5,0.56,69245,2023-01-03 07:00:00
2023/1/3 08:00,0.55,1.3,1028.2,9.5,10.3,18.8,2.0,98.0,0.56,0.58,69246,2023-01-03 08:00:00
2023/1/3 09:00,0.46,1.0,1028.6,9.6,10.4,18.8,10.0,98.0,0.58,0.53,69247,2023-01-03 09:00:00
2023/1/3 10:00,0.34,1.5,1029.1,9.7,10.3,18.8,18.0,98.0,0.53,0.42,69248,2023-01-03 10:00:00
2023/1/3 11:00,0.16,2.0,1028.9,9.8,10.4,18.8,101.0,98.0,0.42,0.27,69249,2023-01-03 11:00:00
2023/1/3 12:00,-0.02,1.4,1028.4,9.9,10.3,18.8,71.0,98.0,0.27,0.1,69250,2023-01-03 12:00:00
2023/1/3 13:00,-0.16,0.2,1028.0,10.2,10.4,18.8,66.0,97.0,0.1,-0.05,69251,2023-01-03 13:00:00
2023/1/3 14:00,-0.25,0.3,1027.6,9.9,10.3,18.8,57.0,96.0,-0.05,-0.2,69252,2023-01-03 14:00:00
2023/1/3 15:00,-0.26,0.4,1027.3,9.8,10.4,18.8,44.0,96.0,-0.2,-0.28,69253,2023-01-03 15:00:00
2023/1/3 16:00,-0.17,0.7,1027.7,9.6,10.6,18.8,15.0,96.0,-0.28,-0.28,69254,2023-01-03 16:00:00
2023/1/3 17:00,-0.02,0.2,1028.1,9.7,10.6,18.8,38.7,96.0,-0.28,-0.16,69255,2023-01-03 17:00:00
2023/1/3 18:00,0.13,0.8,1028.2,9.8,10.6,18.8,38.7,96.0,-0.16,0.01,69256,2023-01-03 18:00:00
2023/1/3 19:00,0.27,1.8,1028.6,9.8,10.4,18.8,73.7,96.0,0.01,0.16,69257,2023-01-03 19:00:00
2023/1/3 20:00,0.37,2.3,1028.8,9.7,10.5,18.8,37.0,96.0,0.16,0.29,69258,2023-01-03 20:00:00
2023/1/3 21:00,0.4,2.0,1029.0,9.7,10.8,18.8,37.0,96.0,0.29,0.38,69259,2023-01-03 21:00:00
2023/1/3 22:00,0.37,1.7,1029.1,10.0,10.6,18.8,73.7,96.0,0.38,0.41,69260,2023-01-03 22:00:00
2023/1/3 23:00,0.31,1.4,1029.2,10.1,10.6,18.8,61.0,96.0,0.41,0.36,69261,2023-01-03 23:00:00
2023/1/4 00:00,0.24,3.8,1029.3,10.2,10.5,18.8,19.3,96.0,0.36,0.28,69262,2023-01-04 00:00:00
2023/1/4 01:00,0.19,2.7,1029.0,10.1,10.3,18.8,19.3,96.0,0.28,0.19,69263,2023-01-04 01:00:00
2023/1/4 02:00,0.18,2.8,1029.0,10.1,10.4,18.8,19.3,96.0,0.19,0.14,69264,2023-01-04 02:00:00
2023/1/4 03:00,0.22,2.5,1029.3,10.2,10.4,18.8,19.3,96.0,0.14,0.14,69265,2023-01-04 03:00:00
2023/1/4 04:00,0.3,2.9,1029.0,10.2,10.5,18.8,19.3,96.0,0.14,0.2,69266,2023-01-04 04:00:00
2023/1/4 05:00,0.37,1.8,1028.8,10.3,10.6,18.8,73.7,96.0,0.2,0.3,69267,2023-01-04 05:00:00
2023/1/4 06:00,0.48,3.0,1028.6,10.2,10.6,18.8,17.7,96.0,0.3,0.4,69268,2023-01-04 06:00:00
2023/1/4 07:00,0.54,3.7,1029.0,10.0,10.7,18.8,17.3,97.0,0.4,0.5,69269,2023-01-04 07:00:00
2023/1/4 08:00,0.54,3.2,1029.5,9.9,10.5,18.8,2.0,96.0,0.5,0.55,69270,2023-01-04 08:00:00
2023/1/4 09:00,0.48,4.6,1029.7,9.7,10.6,18.8,81.0,94.0,0.55,0.53,69271,2023-01-04 09:00:00
2023/1/4 10:00,0.35,2.3,1029.7,10.1,10.6,18.8,197.0,89.0,0.53,0.45,69272,2023-01-04 10:00:00
2023/1/4 11:00,0.18,4.2,1029.8,9.7,10.7,18.8,298.0,91.0,0.45,0.3,69273,2023-01-04 11:00:00
2023/1/4 12:00,-0.01,5.2,1029.3,9.6,10.9,18.8,341.0,92.0,0.3,0.13,69274,2023-01-04 12:00:00
2023/1/4 13:00,-0.2,4.3,1028.5,10.0,10.9,18.8,334.0,92.0,0.13,-0.06,69275,2023-01-04 13:00:00
2023/1/4 14:00,-0.3,4.7,1027.9,10.0,10.9,18.8,161.0,94.0,-0.06,-0.21,69276,2023-01-04 14:00:00
2023/1/4 15:00,-0.34,3.6,1027.4,9.1,10.9,18.8,53.0,96.0,-0.21,-0.33,69277,2023-01-04 15:00:00
2023/1/4 16:00,-0.29,3.7,1027.2,9.2,10.9,18.8,32.0,97.0,-0.33,-0.37,69278,2023-01-04 16:00:00
2023/1/4 17:00,-0.17,2.6,1026.9,9.9,10.9,18.8,35.0,98.0,-0.37,-0.31,69279,2023-01-04 17:00:00
2023/1/4 18:00,0.01,2.1,1026.8,10.2,10.9,18.8,35.0,98.0,-0.31,-0.14,69280,2023-01-04 18:00:00
2023/1/4 19:00,0.19,4.1,1026.4,10.6,11.0,18.8,44.7,98.0,-0.14,0.05,69281,2023-01-04 19:00:00
2023/1/4 20:00,0.33,5.8,1026.4,10.6,10.8,18.8,278.7,92.0,0.05,0.21,69282,2023-01-04 20:00:00
2023/1/4 21:00,0.41,4.9,1026.2,10.5,10.8,18.8,278.7,92.0,0.21,0.33,69283,2023-01-04 21:00:00
2023/1/4 22:00,0.43,5.7,1026.0,10.6,10.8,18.8,278.7,91.0,0.33,0.41,69284,2023-01-04 22:00:00
2023/1/4 23:00,0.39,6.8,1025.5,10.5,11.0,18.8,20.3,88.0,0.41,0.42,69285,2023-01-04 23:00:00
2023/1/5 00:00,0.31,5.7,1025.3,10.5,11.0,18.8,20.3,89.0,0.42,0.37,69286,2023-01-05 00:00:00
2023/1/5 01:00,0.24,6.6,1024.5,10.4,10.9,18.8,6.3,89.0,0.37,0.28,69287,2023-01-05 01:00:00
2023/1/5 02:00,0.2,6.3,1024.0,10.3,11.0,18.8,6.3,89.0,0.28,0.19,69288,2023-01-05 02:00:00
2023/1/5 03:00,0.21,8.0,1023.5,10.2,11.0,18.8,6.3,88.0,0.19,0.15,69289,2023-01-05 03:00:00
2023/1/5 04:00,0.27,7.0,1022.9,10.1,11.0,18.8,6.3,89.0,0.15,0.16,69290,2023-01-05 04:00:00
2023/1/5 05:00,0.37,6.6,1022.5,9.8,10.9,18.8,6.3,89.0,0.16,0.25,69291,2023-01-05 05:00:00
2023/1/5 06:00,0.5,6.6,1022.3,9.6,10.9,18.8,6.3,90.0,0.25,0.39,69292,2023-01-05 06:00:00
2023/1/5 07:00,0.58,6.7,1021.9,9.6,10.9,18.8,6.3,91.0,0.39,0.5,69293,2023-01-05 07:00:00
2023/1/5 08:00,0.63,5.8,1022.1,9.4,11.0,18.8,0.0,89.0,0.5,0.59,69294,2023-01-05 08:00:00
2023/1/5 09:00,0.6,7.1,1022.3,9.1,10.9,18.8,11.0,92.0,0.59,0.63,69295,2023-01-05 09:00:00
2023/1/5 10:00,0.52,6.1,1022.2,9.2,10.9,18.8,8.0,92.0,0.63,0.59,69296,2023-01-05 10:00:00
2023/1/5 11:00,0.35,4.1,1022.1,9.3,11.0,18.8,55.0,92.0,0.59,0.46,69297,2023-01-05 11:00:00
2023/1/5 12:00,0.15,3.0,1021.6,9.3,11.0,18.8,38.0,91.0,0.46,0.3,69298,2023-01-05 12:00:00
2023/1/5 13:00,-0.04,2.2,1021.1,9.4,10.9,18.8,44.0,89.0,0.3,0.11,69299,2023-01-05 13:00:00
2023/1/5 14:00,-0.2,2.4,1020.6,9.6,10.9,18.8,43.0,88.0,0.11,-0.08,69300,2023-01-05 14:00:00
2023/1/5 15:00,-0.29,1.3,1020.3,9.6,10.7,18.8,41.0,88.0,-0.08,-0.23,69301,2023-01-05 15:00:00
2023/1/5 16:00,-0.28,1.0,1020.7,9.8,10.6,18.8,12.0,87.0,-0.23,-0.32,69302,2023-01-05 16:00:00
2023/1/5 17:00,-0.19,1.7,1021.0,9.8,10.7,18.8,123.3,85.0,-0.32,-0.32,69303,2023-01-05 17:00:00
2023/1/5 18:00,-0.04,0.4,1021.0,9.7,10.8,18.8,123.3,85.0,-0.32,-0.19,69304,2023-01-05 18:00:00
2023/1/5 19:00,0.14,0.5,1021.4,9.7,10.9,18.8,32.0,86.0,-0.19,-0.01,69305,2023-01-05 19:00:00
2023/1/5 20:00,0.33,1.1,1021.6,9.8,10.8,18.8,32.3,88.0,-0.01,0.17,69306,2023-01-05 20:00:00
2023/1/5 21:00,0.44,1.1,1022.2,9.7,10.9,18.8,53.0,89.0,0.17,0.32,69307,2023-01-05 21:00:00
2023/1/5 22:00,0.49,2.2,1022.3,9.6,10.8,18.8,52.0,90.0,0.32,0.43,69308,2023-01-05 22:00:00
2023/1/5 23:00,0.47,2.1,1022.7,9.9,10.8,18.8,52.0,90.0,0.43,0.47,69309,2023-01-05 23:00:00
2023/1/6 00:00,0.4,3.1,1022.9,9.7,10.7,18.8,49.3,88.0,0.47,0.46,69310,2023-01-06 00:00:00
2023/1/6 01:00,0.3,3.9,1022.9,9.5,10.7,18.8,31.0,90.0,0.46,0.36,69311,2023-01-06 01:00:00
2023/1/6 02:00,0.22,3.7,1023.0,9.7,10.9,18.8,31.0,90.0,0.36,0.25,69312,2023-01-06 02:00:00
2023/1/6 03:00,0.18,2.5,1023.0,9.7,10.9,18.8,31.0,91.0,0.25,0.16,69313,2023-01-06 03:00:00
2023/1/6 04:00,0.2,2.8,1022.9,9.5,10.8,18.8,31.0,92.0,0.16,0.13,69314,2023-01-06 04:00:00
2023/1/6 05:00,0.27,2.2,1022.8,9.4,10.8,18.8,57.7,93.0,0.13,0.17,69315,2023-01-06 05:00:00
2023/1/6 06:00,0.38,1.6,1023.1,9.6,10.8,18.8,39.7,93.0,0.17,0.27,69316,2023-01-06 06:00:00
2023/1/6 07:00,0.49,2.3,1023.6,9.8,10.8,18.8,3.0,93.0,0.27,0.4,69317,2023-01-06 07:00:00
2023/1/6 08:00,0.57,2.1,1024.0,10.0,10.9,18.8,0.0,92.0,0.4,0.51,69318,2023-01-06 08:00:00
2023/1/6 09:00,0.59,1.9,1024.6,10.3,10.8,18.8,10.0,82.0,0.51,0.58,69319,2023-01-06 09:00:00
2023/1/6 10:00,0.54,2.8,1024.9,10.4,10.9,18.8,73.0,80.0,0.58,0.59,69320,2023-01-06 10:00:00
2023/1/6 11:00,0.42,3.5,1025.2,10.3,10.8,18.8,74.0,82.0,0.59,0.52,69321,2023-01-06 11:00:00
2023/1/6 12:00,0.22,3.0,1024.7,10.4,10.7,18.8,94.0,82.0,0.52,0.36,69322,2023-01-06 12:00:00
2023/1/6 13:00,0.01,3.0,1024.2,10.2,10.8,18.8,74.0,85.0,0.36,0.18,69323,2023-01-06 13:00:00
2023/1/6 14:00,-0.18,3.1,1023.9,10.2,10.8,18.8,54.0,86.0,0.18,-0.02,69324,2023-01-06 14:00:00
2023/1/6 15:00,-0.32,2.8,1023.7,10.2,10.4,18.8,32.0,86.0,-0.02,-0.2,69325,2023-01-06 15:00:00
2023/1/6 16:00,-0.37,3.8,1023.8,10.2,9.6,18.8,7.0,86.0,-0.2,-0.34,69326,2023-01-06 16:00:00
2023/1/6 17:00,-0.3,4.8,1024.0,10.2,10.6,18.8,45.0,84.0,-0.34,-0.39,69327,2023-01-06 17:00:00
2023/1/6 18:00,-0.16,3.7,1024.1,10.3,10.7,18.8,146.3,83.0,-0.39,-0.31,69328,2023-01-06 18:00:00
2023/1/6 19:00,0.03,4.1,1024.3,10.3,10.7,18.8,41.3,80.0,-0.31,-0.13,69329,2023-01-06 19:00:00
2023/1/6 20:00,0.23,4.4,1024.6,10.2,10.7,18.8,56.3,81.0,-0.13,0.07,69330,2023-01-06 20:00:00
2023/1/6 21:00,0.39,4.1,1024.5,10.1,10.6,18.8,80.7,84.0,0.07,0.25,69331,2023-01-06 21:00:00
2023/1/6 22:00,0.47,3.8,1024.5,10.2,10.6,18.8,146.3,82.0,0.25,0.38,69332,2023-01-06 22:00:00
2023/1/6 23:00,0.49,3.3,1024.6,10.2,10.6,18.8,80.3,81.0,0.38,0.46,69333,2023-01-06 23:00:00
2023/1/7 00:00,0.43,3.0,1024.5,10.1,10.6,18.8,120.7,79.0,0.46,0.48,69334,2023-01-07 00:00:00
2023/1/7 01:00,0.35,3.8,1024.3,9.8,10.5,18.8,45.0,85.0,0.48,0.42,69335,2023-01-07 01:00:00
2023/1/7 02:00,0.24,4.8,1024.2,9.7,10.5,18.8,146.3,83.0,0.42,0.3,69336,2023-01-07 02:00:00
2023/1/7 03:00,0.16,5.3,1024.1,9.6,10.4,18.8,115.3,82.0,0.3,0.18,69337,2023-01-07 03:00:00
2023/1/7 04:00,0.15,5.5,1023.6,9.3,10.5,18.8,115.3,83.0,0.18,0.11,69338,2023-01-07 04:00:00
2023/1/7 05:00,0.2,7.0,1023.5,9.0,10.7,18.8,23.0,81.0,0.11,0.11,69339,2023-01-07 05:00:00
2023/1/7 06:00,0.3,6.4,1023.4,9.0,10.9,18.8,23.0,80.0,0.11,0.17,69340,2023-01-07 06:00:00
2023/1/7 07:00,0.42,4.9,1023.7,8.9,11.1,18.8,48.7,80.0,0.17,0.3,69341,2023-01-07 07:00:00
2023/1/7 08:00,0.53,4.7,1023.8,8.9,11.1,18.8,1.0,81.0,0.3,0.44,69342,2023-01-07 08:00:00
2023/1/7 09:00,0.6,3.1,1023.7,8.8,11.1,18.8,37.0,81.0,0.44,0.54,69343,2023-01-07 09:00:00
2023/1/7 10:00,0.59,4.1,1023.9,9.0,11.2,18.8,120.0,78.0,0.54,0.6,69344,2023-01-07 10:00:00
2023/1/7 11:00,0.5,3.1,1023.8,9.1,11.1,18.8,271.0,82.0,0.6,0.58,69345,2023-01-07 11:00:00
2023/1/7 12:00,0.34,3.6,1023.3,8.8,11.1,18.8,140.0,86.0,0.58,0.46,69346,2023-01-07 12:00:00
2023/1/7 13:00,0.11,3.3,1022.5,8.8,11.0,18.8,108.0,80.0,0.46,0.28,69347,2023-01-07 13:00:00
2023/1/7 14:00,-0.1,2.0,1021.7,9.5,10.9,18.8,255.0,75.0,0.28,0.08,69348,2023-01-07 14:00:00
2023/1/7 15:00,-0.27,3.2,1021.6,9.4,10.8,18.8,123.0,81.0,0.08,-0.11,69349,2023-01-07 15:00:00
2023/1/7 16:00,-0.35,4.1,1021.6,9.6,10.6,18.8,18.0,80.0,-0.11,-0.27,69350,2023-01-07 16:00:00
2023/1/7 17:00,-0.33,5.2,1021.3,9.5,10.9,18.8,88.3,84.0,-0.27,-0.36,69351,2023-01-07 17:00:00
2023/1/7 18:00,-0.21,4.3,1021.3,9.5,11.0,18.8,88.3,84.0,-0.36,-0.34,69352,2023-01-07 18:00:00
2023/1/7 19:00,-0.03,3.8,1021.2,9.5,11.0,18.8,88.3,84.0,-0.34,-0.2,69353,2023-01-07 19:00:00
2023/1/7 20:00,0.17,3.9,1021.2,9.4,11.0,18.8,88.3,84.0,-0.2,0.0,69354,2023-01-07 20:00:00
2023/1/7 21:00,0.36,3.4,1021.1,9.4,11.0,18.8,58.0,85.0,0.0,0.19,69355,2023-01-07 21:00:00
2023/1/7 22:00,0.48,2.3,1020.9,9.5,10.9,18.8,148.3,84.0,0.19,0.34,69356,2023-01-07 22:00:00
2023/1/7 23:00,0.54,3.1,1020.6,9.4,10.9,18.8,51.3,85.0,0.34,0.46,69357,2023-01-07 23:00:00
2023/1/8 00:00,0.51,2.3,1020.3,9.5,10.9,18.8,32.0,85.0,0.46,0.52,69358,2023-01-08 00:00:00
2023/1/8 01:00,0.44,2.3,1019.8,9.4,11.0,18.8,32.0,86.0,0.52,0.5,69359,2023-01-08 01:00:00
2023/1/8 02:00,0.34,2.9,1019.6,9.4,11.2,18.8,45.7,84.0,0.5,0.41,69360,2023-01-08 02:00:00
2023/1/8 03:00,0.25,1.8,1019.4,9.6,11.2,18.8,12.7,84.0,0.41,0.29,69361,2023-01-08 03:00:00
2023/1/8 04:00,0.21,0.9,1018.9,9.6,11.2,18.8,14.3,84.0,0.29,0.2,69362,2023-01-08 04:00:00
2023/1/8 05:00,0.24,0.8,1018.2,9.5,11.3,18.8,6.0,85.0,0.2,0.16,69363,2023-01-08 05:00:00
2023/1/8 06:00,0.31,0.4,1018.1,9.5,11.5,18.8,10.7,86.0,0.16,0.2,69364,2023-01-08 06:00:00
2023/1/8 07:00,0.43,0.6,1017.7,9.5,11.2,18.8,10.7,87.0,0.2,0.32,69365,2023-01-08 07:00:00
2023/1/8 08:00,0.54,1.0,1017.4,9.5,11.4,18.8,1.0,87.0,0.32,0.44,69366,2023-01-08 08:00:00
2023/1/8 09:00,0.64,1.9,1017.1,9.5,11.4,18.8,5.0,88.0,0.44,0.55,69367,2023-01-08 09:00:00
2023/1/8 10:00,0.66,2.2,1016.9,9.7,11.4,18.8,26.0,88.0,0.55,0.64,69368,2023-01-08 10:00:00
2023/1/8 11:00,0.6,4.3,1016.6,9.5,11.2,18.8,81.0,89.0,0.64,0.66,69369,2023-01-08 11:00:00
2023/1/8 12:00,0.48,6.3,1015.6,9.2,11.3,18.8,71.0,89.0,0.66,0.58,69370,2023-01-08 12:00:00
2023/1/8 13:00,0.29,7.3,1014.7,9.4,11.3,18.8,66.0,90.0,0.58,0.43,69371,2023-01-08 13:00:00
2023/1/8 14:00,0.09,7.9,1013.8,9.5,11.6,18.8,51.0,91.0,0.43,0.25,69372,2023-01-08 14:00:00
2023/1/8 15:00,-0.1,9.1,1013.1,9.2,11.7,18.8,24.0,92.0,0.25,0.05,69373,2023-01-08 15:00:00
2023/1/8 16:00,-0.21,8.6,1012.8,9.2,11.8,19.0,9.0,91.0,0.05,-0.12,69374,2023-01-08 16:00:00
2023/1/8 17:00,-0.25,8.1,1012.8,8.9,11.7,19.2,28.0,92.0,-0.12,-0.25,69375,2023-01-08 17:00:00
2023/1/8 18:00,-0.17,7.7,1012.0,9.1,11.7,19.2,28.0,92.0,-0.25,-0.28,69376,2023-01-08 18:00:00
2023/1/8 19:00,0.01,9.6,1010.9,9.1,11.8,19.2,28.0,94.0,-0.28,-0.17,69377,2023-01-08 19:00:00
2023/1/8 20:00,0.22,8.7,1010.3,9.6,11.8,19.2,28.0,94.0,-0.17,0.04,69378,2023-01-08 20:00:00
2023/1/8 21:00,0.46,6.9,1009.2,10.3,11.9,19.2,12.0,95.0,0.04,0.25,69379,2023-01-08 21:00:00
2023/1/8 22:00,0.63,2.3,1008.7,12.1,11.5,19.8,187.7,87.0,0.25,0.44,69380,2023-01-08 22:00:00
2023/1/8 23:00,0.74,12.4,1007.5,12.6,11.7,20.6,57.3,85.0,0.44,0.61,69381,2023-01-08 23:00:00
2023/1/9 00:00,0.81,12.6,1006.1,12.6,11.9,21.0,57.3,85.0,0.61,0.75,69382,2023-01-09 00:00:00
2023/1/9 01:00,0.81,12.8,1004.7,12.5,12.0,22.0,0.0,86.0,0.75,0.85,69383,2023-01-09 01:00:00
2023/1/9 02:00,0.73,12.2,1003.8,12.9,12.1,24.4,0.0,89.0,0.85,0.83,69384,2023-01-09 02:00:00
2023/1/9 03:00,0.64,10.5,1003.7,12.4,12.1,27.2,0.0,91.0,0.83,0.75,69385,2023-01-09 03:00:00
2023/1/9 04:00,0.56,7.4,1002.0,12.4,12.1,28.6,26.3,90.0,0.75,0.65,69386,2023-01-09 04:00:00
2023/1/9 05:00,0.52,4.7,1001.3,12.5,12.0,28.6,56.3,88.0,0.65,0.55,69387,2023-01-09 05:00:00
2023/1/9 06:00,0.55,1.8,1001.4,12.0,12.0,29.0,145.7,90.0,0.55,0.5,69388,2023-01-09 06:00:00
2023/1/9 07:00,0.63,3.4,1001.2,11.3,11.9,29.0,17.7,92.0,0.5,0.54,69389,2023-01-09 07:00:00
2023/1/9 08:00,0.74,3.2,1001.6,11.2,11.9,29.0,3.0,95.0,0.54,0.66,69390,2023-01-09 08:00:00
2023/1/9 09:00,0.85,4.9,1001.7,10.7,11.9,29.0,31.0,95.0,0.66,0.79,69391,2023-01-09 09:00:00
2023/1/9 10:00,0.89,2.3,1001.3,10.0,11.9,29.0,54.0,96.0,0.79,0.87,69392,2023-01-09 10:00:00
